ref	query	chrom	ref_start	ref_end	source	block_no	ref_assembly	block_size	ref_chrom	bin_size_mbp
jagger	claire	chr7D	180000000	190000000	nucmer	8176	jagger	10000000	chr7D__jag	5
jagger	robigus	chr7D	180000000	190000000	nucmer	8177	jagger	10000000	chr7D__jag	5
julius	cadenza	chr7D	60000000	70000000	nucmer	8178	julius	10000000	chr7D__jul	5
julius	cadenza	chr7D	95000000	105000000	nucmer	8179	julius	10000000	chr7D__jul	5
julius	claire	chr7D	95000000	105000000	nucmer	8180	julius	10000000	chr7D__jul	5
julius	claire	chr7D	540000000	550000000	nucmer	8181	julius	10000000	chr7D__jul	5
julius	robigus	chr7D	95000000	105000000	nucmer	8182	julius	10000000	chr7D__jul	5
julius	mattis	chr7D	95000000	105000000	nucmer	8183	julius	10000000	chr7D__jul	5
lancer	cadenza	chr7D	65000000	75000000	nucmer	8184	lancer	10000000	chr7D__lac	5
landmark	claire	chr7D	30000000	40000000	nucmer	8185	landmark	10000000	chr7D__ldm	5
landmark	mace	chr7D	30000000	40000000	nucmer	8186	landmark	10000000	chr7D__ldm	5
landmark	mace	chr7D	125000000	135000000	nucmer	8187	landmark	10000000	chr7D__ldm	5
mace	arina	chr7D	80000000	90000000	nucmer	8188	mace	10000000	chr7D__mac	5
mace	claire	chr7D	30000000	40000000	nucmer	8189	mace	10000000	chr7D__mac	5
mace	claire	chr7D	310000000	320000000	nucmer	8190	mace	10000000	chr7D__mac	5
mace	landmark	chr7D	35000000	45000000	nucmer	8186	mace	10000000	chr7D__mac	5
mace	landmark	chr7D	125000000	135000000	nucmer	8187	mace	10000000	chr7D__mac	5
mace	paragon	chr7D	310000000	320000000	nucmer	8191	mace	10000000	chr7D__mac	5
mace	mattis	chr7D	565000000	575000000	nucmer	8172	mace	10000000	chr7D__mac	5
norin61	chinese	chr7D	410000000	420000000	nucmer	8174	norin61	10000000	chr7D__nor	5
mattis	cadenza	chr7D	5000000	15000000	nucmer	8192	mattis	10000000	chr7D__sym	5
mattis	cadenza	chr7D	90000000	100000000	nucmer	8193	mattis	10000000	chr7D__sym	5
mattis	claire	chr7D	70000000	80000000	nucmer	8194	mattis	10000000	chr7D__sym	5
mattis	claire	chr7D	95000000	105000000	nucmer	8195	mattis	10000000	chr7D__sym	5
mattis	julius	chr7D	90000000	100000000	nucmer	8183	mattis	10000000	chr7D__sym	5
mattis	paragon	chr7D	145000000	155000000	nucmer	8196	mattis	10000000	chr7D__sym	5
mattis	robigus	chr7D	180000000	190000000	nucmer	8197	mattis	10000000	chr7D__sym	5
arina	cadenza	chr7D	600000000	605000000	nucmer	8198	arina	5000000	chr7D__ari	5
arina	claire	chr7D	275000000	280000000	nucmer	8199	arina	5000000	chr7D__ari	5
arina	claire	chr7D	380000000	385000000	nucmer	8200	arina	5000000	chr7D__ari	5
arina	jagger	chr7D	35000000	40000000	nucmer	8201	arina	5000000	chr7D__ari	5
arina	julius	chr7D	605000000	610000000	nucmer	8202	arina	5000000	chr7D__ari	5
arina	mace	chr7D	80000000	85000000	nucmer	8188	arina	5000000	chr7D__ari	5
arina	paragon	chr7D	385000000	390000000	nucmer	8203	arina	5000000	chr7D__ari	5
arina	paragon	chr7D	480000000	485000000	nucmer	8204	arina	5000000	chr7D__ari	5
arina	robigus	chr7D	480000000	485000000	nucmer	8205	arina	5000000	chr7D__ari	5
arina	robigus	chr7D	545000000	550000000	nucmer	8206	arina	5000000	chr7D__ari	5
arina	mattis	chr7D	30000000	35000000	nucmer	8207	arina	5000000	chr7D__ari	5
chinese	norin61	chr7D	185000000	190000000	nucmer	8208	chinese	5000000	chr7D__chi	5
chinese	robigus	chr7D	315000000	320000000	nucmer	8209	chinese	5000000	chr7D__chi	5
jagger	arina	chr7D	35000000	40000000	nucmer	8201	jagger	5000000	chr7D__jag	5
jagger	cadenza	chr7D	5000000	10000000	nucmer	8210	jagger	5000000	chr7D__jag	5
jagger	cadenza	chr7D	485000000	490000000	nucmer	8211	jagger	5000000	chr7D__jag	5
jagger	julius	chr7D	95000000	100000000	nucmer	8212	jagger	5000000	chr7D__jag	5
jagger	lancer	chr7D	50000000	55000000	nucmer	8213	jagger	5000000	chr7D__jag	5
jagger	norin61	chr7D	20000000	25000000	nucmer	8214	jagger	5000000	chr7D__jag	5
jagger	paragon	chr7D	185000000	190000000	nucmer	8215	jagger	5000000	chr7D__jag	5
jagger	robigus	chr7D	590000000	595000000	nucmer	8216	jagger	5000000	chr7D__jag	5
julius	arina	chr7D	605000000	610000000	nucmer	8202	julius	5000000	chr7D__jul	5
julius	cadenza	chr7D	180000000	185000000	nucmer	8217	julius	5000000	chr7D__jul	5
julius	cadenza	chr7D	535000000	540000000	nucmer	8218	julius	5000000	chr7D__jul	5
julius	claire	chr7D	20000000	25000000	nucmer	8219	julius	5000000	chr7D__jul	5
julius	claire	chr7D	140000000	145000000	nucmer	8220	julius	5000000	chr7D__jul	5
julius	claire	chr7D	170000000	175000000	nucmer	8221	julius	5000000	chr7D__jul	5
julius	claire	chr7D	490000000	495000000	nucmer	8222	julius	5000000	chr7D__jul	5
julius	jagger	chr7D	100000000	105000000	nucmer	8212	julius	5000000	chr7D__jul	5
julius	paragon	chr7D	385000000	390000000	nucmer	8223	julius	5000000	chr7D__jul	5
julius	paragon	chr7D	600000000	605000000	nucmer	8224	julius	5000000	chr7D__jul	5
lancer	cadenza	chr7D	90000000	95000000	nucmer	8225	lancer	5000000	chr7D__lac	5
lancer	cadenza	chr7D	440000000	445000000	nucmer	8226	lancer	5000000	chr7D__lac	5
lancer	claire	chr7D	140000000	145000000	nucmer	8227	lancer	5000000	chr7D__lac	5
lancer	claire	chr7D	475000000	480000000	nucmer	8228	lancer	5000000	chr7D__lac	5
lancer	jagger	chr7D	50000000	55000000	nucmer	8213	lancer	5000000	chr7D__lac	5
lancer	landmark	chr7D	5000000	10000000	nucmer	8229	lancer	5000000	chr7D__lac	5
lancer	landmark	chr7D	50000000	55000000	nucmer	8230	lancer	5000000	chr7D__lac	5
lancer	mace	chr7D	10000000	15000000	nucmer	8231	lancer	5000000	chr7D__lac	5
lancer	norin61	chr7D	80000000	85000000	nucmer	8232	lancer	5000000	chr7D__lac	5
lancer	paragon	chr7D	5000000	10000000	nucmer	8233	lancer	5000000	chr7D__lac	5
lancer	paragon	chr7D	200000000	205000000	nucmer	8234	lancer	5000000	chr7D__lac	5
lancer	paragon	chr7D	520000000	525000000	nucmer	8235	lancer	5000000	chr7D__lac	5
lancer	robigus	chr7D	140000000	145000000	nucmer	8236	lancer	5000000	chr7D__lac	5
lancer	robigus	chr7D	195000000	200000000	nucmer	8237	lancer	5000000	chr7D__lac	5
lancer	robigus	chr7D	465000000	470000000	nucmer	8238	lancer	5000000	chr7D__lac	5
lancer	robigus	chr7D	520000000	525000000	nucmer	8239	lancer	5000000	chr7D__lac	5
lancer	stanley	chr7D	5000000	10000000	nucmer	8240	lancer	5000000	chr7D__lac	5
lancer	stanley	chr7D	600000000	605000000	nucmer	8241	lancer	5000000	chr7D__lac	5
lancer	weebil	chr7D	565000000	570000000	nucmer	8242	lancer	5000000	chr7D__lac	5
landmark	cadenza	chr7D	45000000	50000000	nucmer	8243	landmark	5000000	chr7D__ldm	5
landmark	cadenza	chr7D	140000000	145000000	nucmer	8244	landmark	5000000	chr7D__ldm	5
landmark	cadenza	chr7D	515000000	520000000	nucmer	8245	landmark	5000000	chr7D__ldm	5
landmark	claire	chr7D	140000000	145000000	nucmer	8246	landmark	5000000	chr7D__ldm	5
landmark	claire	chr7D	480000000	485000000	nucmer	8247	landmark	5000000	chr7D__ldm	5
landmark	lancer	chr7D	5000000	10000000	nucmer	8229	landmark	5000000	chr7D__ldm	5
landmark	lancer	chr7D	50000000	55000000	nucmer	8230	landmark	5000000	chr7D__ldm	5
landmark	paragon	chr7D	5000000	10000000	nucmer	8248	landmark	5000000	chr7D__ldm	5
landmark	paragon	chr7D	480000000	485000000	nucmer	8249	landmark	5000000	chr7D__ldm	5
landmark	paragon	chr7D	530000000	535000000	nucmer	8250	landmark	5000000	chr7D__ldm	5
landmark	paragon	chr7D	625000000	630000000	nucmer	8251	landmark	5000000	chr7D__ldm	5
landmark	robigus	chr7D	140000000	145000000	nucmer	8252	landmark	5000000	chr7D__ldm	5
landmark	robigus	chr7D	480000000	485000000	nucmer	8253	landmark	5000000	chr7D__ldm	5
landmark	weebil	chr7D	35000000	40000000	nucmer	8254	landmark	5000000	chr7D__ldm	5
landmark	weebil	chr7D	545000000	550000000	nucmer	8255	landmark	5000000	chr7D__ldm	5
mace	cadenza	chr7D	65000000	70000000	nucmer	8256	mace	5000000	chr7D__mac	5
mace	claire	chr7D	65000000	70000000	nucmer	8257	mace	5000000	chr7D__mac	5
mace	claire	chr7D	285000000	290000000	nucmer	8258	mace	5000000	chr7D__mac	5
mace	claire	chr7D	380000000	385000000	nucmer	8259	mace	5000000	chr7D__mac	5
mace	claire	chr7D	505000000	510000000	nucmer	8260	mace	5000000	chr7D__mac	5
mace	lancer	chr7D	15000000	20000000	nucmer	8231	mace	5000000	chr7D__mac	5
mace	paragon	chr7D	40000000	45000000	nucmer	8261	mace	5000000	chr7D__mac	5
mace	paragon	chr7D	475000000	480000000	nucmer	8262	mace	5000000	chr7D__mac	5
mace	paragon	chr7D	505000000	510000000	nucmer	8263	mace	5000000	chr7D__mac	5
mace	robigus	chr7D	335000000	340000000	nucmer	8264	mace	5000000	chr7D__mac	5
mace	robigus	chr7D	505000000	510000000	nucmer	8265	mace	5000000	chr7D__mac	5
norin61	chinese	chr7D	185000000	190000000	nucmer	8208	norin61	5000000	chr7D__nor	5
norin61	jagger	chr7D	20000000	25000000	nucmer	8214	norin61	5000000	chr7D__nor	5
norin61	lancer	chr7D	80000000	85000000	nucmer	8232	norin61	5000000	chr7D__nor	5
norin61	robigus	chr7D	295000000	300000000	nucmer	8266	norin61	5000000	chr7D__nor	5
norin61	weebil	chr7D	560000000	565000000	nucmer	8267	norin61	5000000	chr7D__nor	5
stanley	cadenza	chr7D	45000000	50000000	nucmer	8268	stanley	5000000	chr7D__sta	5
stanley	claire	chr7D	340000000	345000000	nucmer	8269	stanley	5000000	chr7D__sta	5
stanley	claire	chr7D	555000000	560000000	nucmer	8270	stanley	5000000	chr7D__sta	5
stanley	jagger	chr7D	615000000	620000000	nucmer	8148	stanley	5000000	chr7D__sta	5
stanley	jagger	chr7D	635000000	640000000	nucmer	8148	stanley	5000000	chr7D__sta	5
stanley	lancer	chr7D	5000000	10000000	nucmer	8240	stanley	5000000	chr7D__sta	5
stanley	lancer	chr7D	605000000	610000000	nucmer	8241	stanley	5000000	chr7D__sta	5
stanley	paragon	chr7D	5000000	10000000	nucmer	8271	stanley	5000000	chr7D__sta	5
stanley	paragon	chr7D	340000000	345000000	nucmer	8272	stanley	5000000	chr7D__sta	5
stanley	paragon	chr7D	555000000	560000000	nucmer	8273	stanley	5000000	chr7D__sta	5
stanley	paragon	chr7D	595000000	600000000	nucmer	8274	stanley	5000000	chr7D__sta	5
stanley	robigus	chr7D	340000000	345000000	nucmer	8275	stanley	5000000	chr7D__sta	5
stanley	robigus	chr7D	555000000	560000000	nucmer	8276	stanley	5000000	chr7D__sta	5
stanley	robigus	chr7D	625000000	630000000	nucmer	8277	stanley	5000000	chr7D__sta	5
stanley	weebil	chr7D	25000000	30000000	nucmer	8278	stanley	5000000	chr7D__sta	5
stanley	weebil	chr7D	545000000	550000000	nucmer	8279	stanley	5000000	chr7D__sta	5
stanley	weebil	chr7D	605000000	610000000	nucmer	8280	stanley	5000000	chr7D__sta	5
mattis	arina	chr7D	30000000	35000000	nucmer	8207	mattis	5000000	chr7D__sym	5
mattis	cadenza	chr7D	440000000	445000000	nucmer	8281	mattis	5000000	chr7D__sym	5
mattis	claire	chr7D	180000000	185000000	nucmer	8282	mattis	5000000	chr7D__sym	5
mattis	claire	chr7D	470000000	475000000	nucmer	8283	mattis	5000000	chr7D__sym	5
mattis	claire	chr7D	520000000	525000000	nucmer	8284	mattis	5000000	chr7D__sym	5
mattis	paragon	chr7D	185000000	190000000	nucmer	8285	mattis	5000000	chr7D__sym	5
mattis	paragon	chr7D	520000000	525000000	nucmer	8286	mattis	5000000	chr7D__sym	5
mattis	robigus	chr7D	95000000	100000000	nucmer	8287	mattis	5000000	chr7D__sym	5
mattis	robigus	chr7D	520000000	525000000	nucmer	8288	mattis	5000000	chr7D__sym	5
weebil	landmark	chr7D	190000000	415000000	nucmer	8099	landmark	225000000	chr7D__ldm	5
paragon	mattis	chr7D	265000000	475000000	nucmer	8100	mattis	210000000	chr7D__sym	5
claire	jagger	chr7D	230000000	405000000	nucmer	8101	jagger	175000000	chr7D__jag	5
claire	mattis	chr7D	230000000	405000000	nucmer	8102	mattis	175000000	chr7D__sym	5
robigus	jagger	chr7D	245000000	415000000	nucmer	8103	jagger	170000000	chr7D__jag	5
robigus	mattis	chr7D	325000000	475000000	nucmer	8104	mattis	150000000	chr7D__sym	5
paragon	jagger	chr7D	265000000	410000000	nucmer	8105	jagger	145000000	chr7D__jag	5
claire	julius	chr7D	270000000	390000000	nucmer	8106	julius	120000000	chr7D__jul	5
robigus	jagger	chr7D	460000000	550000000	nucmer	8107	jagger	90000000	chr7D__jag	5
claire	jagger	chr7D	465000000	550000000	nucmer	8108	jagger	85000000	chr7D__jag	5
paragon	jagger	chr7D	465000000	550000000	nucmer	8109	jagger	85000000	chr7D__jag	5
claire	jagger	chr7D	95000000	160000000	nucmer	8110	jagger	65000000	chr7D__jag	5
robigus	mattis	chr7D	245000000	310000000	nucmer	8111	mattis	65000000	chr7D__sym	5
robigus	jagger	chr7D	95000000	155000000	nucmer	8112	jagger	60000000	chr7D__jag	5
paragon	lancer	chr7D	420000000	480000000	nucmer	8113	lancer	60000000	chr7D__lac	5
cadenza	jagger	chr7D	95000000	145000000	nucmer	8114	jagger	50000000	chr7D__jag	5
paragon	julius	chr7D	270000000	320000000	nucmer	8115	julius	50000000	chr7D__jul	5
robigus	mace	chr7D	270000000	320000000	nucmer	8116	mace	50000000	chr7D__mac	5
robigus	julius	chr7D	275000000	320000000	nucmer	8118	julius	45000000	chr7D__jul	5
robigus	julius	chr7D	345000000	390000000	nucmer	8119	julius	45000000	chr7D__jul	5
claire	arina	chr7D	510000000	550000000	nucmer	8120	arina	40000000	chr7D__ari	5
robigus	arina	chr7D	270000000	310000000	nucmer	8121	arina	40000000	chr7D__ari	5
paragon	julius	chr7D	150000000	190000000	nucmer	8123	julius	40000000	chr7D__jul	5
paragon	arina	chr7D	270000000	305000000	nucmer	8125	arina	35000000	chr7D__ari	5
paragon	arina	chr7D	335000000	370000000	nucmer	8126	arina	35000000	chr7D__ari	5
paragon	julius	chr7D	335000000	370000000	nucmer	8128	julius	35000000	chr7D__jul	5
robigus	landmark	chr7D	500000000	535000000	nucmer	8129	landmark	35000000	chr7D__ldm	5
weebil	landmark	chr7D	430000000	465000000	nucmer	8130	landmark	35000000	chr7D__ldm	5
robigus	arina	chr7D	360000000	390000000	nucmer	8131	arina	30000000	chr7D__ari	5
robigus	lancer	chr7D	420000000	450000000	nucmer	8132	lancer	30000000	chr7D__lac	5
cadenza	stanley	chr7D	545000000	575000000	nucmer	8135	stanley	30000000	chr7D__sta	5
claire	stanley	chr7D	25000000	55000000	nucmer	8136	stanley	30000000	chr7D__sta	5
weebil	stanley	chr7D	110000000	140000000	nucmer	8137	stanley	30000000	chr7D__sta	5
claire	jagger	chr7D	565000000	590000000	nucmer	8138	jagger	25000000	chr7D__jag	5
cadenza	julius	chr7D	140000000	165000000	nucmer	8139	julius	25000000	chr7D__jul	5
claire	landmark	chr7D	510000000	535000000	nucmer	8140	landmark	25000000	chr7D__ldm	5
claire	arina	chr7D	300000000	320000000	nucmer	8141	arina	20000000	chr7D__ari	5
paragon	arina	chr7D	185000000	205000000	nucmer	8142	arina	20000000	chr7D__ari	5
paragon	arina	chr7D	530000000	550000000	nucmer	8143	arina	20000000	chr7D__ari	5
robigus	arina	chr7D	600000000	620000000	nucmer	8144	arina	20000000	chr7D__ari	5
cadenza	jagger	chr7D	515000000	535000000	nucmer	8145	jagger	20000000	chr7D__jag	5
robigus	julius	chr7D	165000000	185000000	nucmer	8150	julius	20000000	chr7D__jul	5
cadenza	landmark	chr7D	545000000	565000000	nucmer	8151	landmark	20000000	chr7D__ldm	5
paragon	mace	chr7D	270000000	290000000	nucmer	8152	mace	20000000	chr7D__mac	5
claire	arina	chr7D	185000000	200000000	nucmer	8154	arina	15000000	chr7D__ari	5
claire	arina	chr7D	335000000	350000000	nucmer	8155	arina	15000000	chr7D__ari	5
robigus	arina	chr7D	185000000	200000000	nucmer	8157	arina	15000000	chr7D__ari	5
paragon	jagger	chr7D	145000000	160000000	nucmer	8158	jagger	15000000	chr7D__jag	5
paragon	julius	chr7D	535000000	550000000	nucmer	8161	julius	15000000	chr7D__jul	5
robigus	julius	chr7D	15000000	30000000	nucmer	8162	julius	15000000	chr7D__jul	5
paragon	landmark	chr7D	500000000	515000000	nucmer	8164	landmark	15000000	chr7D__ldm	5
claire	mace	chr7D	335000000	350000000	nucmer	8166	mace	15000000	chr7D__mac	5
paragon	mace	chr7D	335000000	350000000	nucmer	8167	mace	15000000	chr7D__mac	5
paragon	mace	chr7D	365000000	380000000	nucmer	8168	mace	15000000	chr7D__mac	5
weebil	stanley	chr7D	625000000	640000000	nucmer	8170	stanley	15000000	chr7D__sta	5
claire	mattis	chr7D	140000000	155000000	nucmer	8171	mattis	15000000	chr7D__sym	5
robigus	mattis	chr7D	140000000	155000000	nucmer	8173	mattis	15000000	chr7D__sym	5
paragon	chinese	chr7D	310000000	320000000	nucmer	8175	chinese	10000000	chr7D__chi	5
claire	jagger	chr7D	180000000	190000000	nucmer	8176	jagger	10000000	chr7D__jag	5
robigus	jagger	chr7D	180000000	190000000	nucmer	8177	jagger	10000000	chr7D__jag	5
cadenza	julius	chr7D	60000000	70000000	nucmer	8178	julius	10000000	chr7D__jul	5
cadenza	julius	chr7D	95000000	105000000	nucmer	8179	julius	10000000	chr7D__jul	5
claire	julius	chr7D	95000000	105000000	nucmer	8180	julius	10000000	chr7D__jul	5
claire	julius	chr7D	540000000	550000000	nucmer	8181	julius	10000000	chr7D__jul	5
robigus	julius	chr7D	95000000	105000000	nucmer	8182	julius	10000000	chr7D__jul	5
cadenza	lancer	chr7D	65000000	75000000	nucmer	8184	lancer	10000000	chr7D__lac	5
claire	landmark	chr7D	30000000	40000000	nucmer	8185	landmark	10000000	chr7D__ldm	5
claire	mace	chr7D	30000000	40000000	nucmer	8189	mace	10000000	chr7D__mac	5
claire	mace	chr7D	310000000	320000000	nucmer	8190	mace	10000000	chr7D__mac	5
paragon	mace	chr7D	310000000	320000000	nucmer	8191	mace	10000000	chr7D__mac	5
cadenza	mattis	chr7D	5000000	15000000	nucmer	8192	mattis	10000000	chr7D__sym	5
cadenza	mattis	chr7D	90000000	100000000	nucmer	8193	mattis	10000000	chr7D__sym	5
claire	mattis	chr7D	70000000	80000000	nucmer	8194	mattis	10000000	chr7D__sym	5
claire	mattis	chr7D	95000000	105000000	nucmer	8195	mattis	10000000	chr7D__sym	5
paragon	mattis	chr7D	145000000	155000000	nucmer	8196	mattis	10000000	chr7D__sym	5
robigus	mattis	chr7D	180000000	190000000	nucmer	8197	mattis	10000000	chr7D__sym	5
cadenza	arina	chr7D	600000000	605000000	nucmer	8198	arina	5000000	chr7D__ari	5
claire	arina	chr7D	275000000	280000000	nucmer	8199	arina	5000000	chr7D__ari	5
claire	arina	chr7D	380000000	385000000	nucmer	8200	arina	5000000	chr7D__ari	5
paragon	arina	chr7D	385000000	390000000	nucmer	8203	arina	5000000	chr7D__ari	5
paragon	arina	chr7D	480000000	485000000	nucmer	8204	arina	5000000	chr7D__ari	5
robigus	arina	chr7D	480000000	485000000	nucmer	8205	arina	5000000	chr7D__ari	5
robigus	arina	chr7D	545000000	550000000	nucmer	8206	arina	5000000	chr7D__ari	5
robigus	chinese	chr7D	315000000	320000000	nucmer	8209	chinese	5000000	chr7D__chi	5
cadenza	jagger	chr7D	5000000	10000000	nucmer	8210	jagger	5000000	chr7D__jag	5
cadenza	jagger	chr7D	485000000	490000000	nucmer	8211	jagger	5000000	chr7D__jag	5
paragon	jagger	chr7D	185000000	190000000	nucmer	8215	jagger	5000000	chr7D__jag	5
robigus	jagger	chr7D	590000000	595000000	nucmer	8216	jagger	5000000	chr7D__jag	5
cadenza	julius	chr7D	180000000	185000000	nucmer	8217	julius	5000000	chr7D__jul	5
cadenza	julius	chr7D	535000000	540000000	nucmer	8218	julius	5000000	chr7D__jul	5
claire	julius	chr7D	20000000	25000000	nucmer	8219	julius	5000000	chr7D__jul	5
claire	julius	chr7D	140000000	145000000	nucmer	8220	julius	5000000	chr7D__jul	5
claire	julius	chr7D	170000000	175000000	nucmer	8221	julius	5000000	chr7D__jul	5
claire	julius	chr7D	490000000	495000000	nucmer	8222	julius	5000000	chr7D__jul	5
paragon	julius	chr7D	385000000	390000000	nucmer	8223	julius	5000000	chr7D__jul	5
paragon	julius	chr7D	600000000	605000000	nucmer	8224	julius	5000000	chr7D__jul	5
cadenza	lancer	chr7D	90000000	95000000	nucmer	8225	lancer	5000000	chr7D__lac	5
cadenza	lancer	chr7D	440000000	445000000	nucmer	8226	lancer	5000000	chr7D__lac	5
claire	lancer	chr7D	140000000	145000000	nucmer	8227	lancer	5000000	chr7D__lac	5
claire	lancer	chr7D	475000000	480000000	nucmer	8228	lancer	5000000	chr7D__lac	5
paragon	lancer	chr7D	5000000	10000000	nucmer	8233	lancer	5000000	chr7D__lac	5
paragon	lancer	chr7D	200000000	205000000	nucmer	8234	lancer	5000000	chr7D__lac	5
paragon	lancer	chr7D	520000000	525000000	nucmer	8235	lancer	5000000	chr7D__lac	5
robigus	lancer	chr7D	140000000	145000000	nucmer	8236	lancer	5000000	chr7D__lac	5
robigus	lancer	chr7D	195000000	200000000	nucmer	8237	lancer	5000000	chr7D__lac	5
robigus	lancer	chr7D	465000000	470000000	nucmer	8238	lancer	5000000	chr7D__lac	5
robigus	lancer	chr7D	520000000	525000000	nucmer	8239	lancer	5000000	chr7D__lac	5
weebil	lancer	chr7D	565000000	570000000	nucmer	8242	lancer	5000000	chr7D__lac	5
cadenza	landmark	chr7D	45000000	50000000	nucmer	8243	landmark	5000000	chr7D__ldm	5
cadenza	landmark	chr7D	140000000	145000000	nucmer	8244	landmark	5000000	chr7D__ldm	5
cadenza	landmark	chr7D	515000000	520000000	nucmer	8245	landmark	5000000	chr7D__ldm	5
claire	landmark	chr7D	140000000	145000000	nucmer	8246	landmark	5000000	chr7D__ldm	5
claire	landmark	chr7D	480000000	485000000	nucmer	8247	landmark	5000000	chr7D__ldm	5
paragon	landmark	chr7D	5000000	10000000	nucmer	8248	landmark	5000000	chr7D__ldm	5
paragon	landmark	chr7D	480000000	485000000	nucmer	8249	landmark	5000000	chr7D__ldm	5
paragon	landmark	chr7D	530000000	535000000	nucmer	8250	landmark	5000000	chr7D__ldm	5
paragon	landmark	chr7D	625000000	630000000	nucmer	8251	landmark	5000000	chr7D__ldm	5
robigus	landmark	chr7D	140000000	145000000	nucmer	8252	landmark	5000000	chr7D__ldm	5
robigus	landmark	chr7D	480000000	485000000	nucmer	8253	landmark	5000000	chr7D__ldm	5
weebil	landmark	chr7D	35000000	40000000	nucmer	8254	landmark	5000000	chr7D__ldm	5
weebil	landmark	chr7D	545000000	550000000	nucmer	8255	landmark	5000000	chr7D__ldm	5
cadenza	mace	chr7D	65000000	70000000	nucmer	8256	mace	5000000	chr7D__mac	5
claire	mace	chr7D	65000000	70000000	nucmer	8257	mace	5000000	chr7D__mac	5
claire	mace	chr7D	285000000	290000000	nucmer	8258	mace	5000000	chr7D__mac	5
claire	mace	chr7D	380000000	385000000	nucmer	8259	mace	5000000	chr7D__mac	5
claire	mace	chr7D	505000000	510000000	nucmer	8260	mace	5000000	chr7D__mac	5
paragon	mace	chr7D	40000000	45000000	nucmer	8261	mace	5000000	chr7D__mac	5
paragon	mace	chr7D	475000000	480000000	nucmer	8262	mace	5000000	chr7D__mac	5
paragon	mace	chr7D	505000000	510000000	nucmer	8263	mace	5000000	chr7D__mac	5
robigus	mace	chr7D	335000000	340000000	nucmer	8264	mace	5000000	chr7D__mac	5
robigus	mace	chr7D	505000000	510000000	nucmer	8265	mace	5000000	chr7D__mac	5
